plotID,pointID,country,state,county,domain,domainID,siteName,siteID,plotType,subtype,subSpec,plotSize,plotDim,latitude,longitude,datum,utmZone,easting,northing,horzUncert,elevation,vertUncert,minElev,maxElev,slope,aspect,nlcdClass,soilOrder,coordSrc,date,gpsLogs,plotPdop,plotHdop,appMods,plotEdge
GRSM_056,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,tower,basePlot,,1600.000000000000000,40m x 40m,35.687094000000000,-83.504947999999900,WGS84,17N,273323.260999999000000,3952135.163999990000000,0.140000000000000,635.000000000000000,0.200000000000000,625.340000000000000,645.440000000000000,12.949999999999900,326.000000000000000,deciduousForest,Ultisols,GeoXH 6000,20141119,534,3.300000000000000,1.500000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
GRSM_051,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,tower,basePlot,,1600.000000000000000,40m x 40m,35.688412999999900,-83.507293000000000,WGS84,17N,273114.697999999000000,3952286.921000000000000,0.130000000000000,657.399999999999000,0.270000000000000,648.919999999999000,661.190000000000000,6.840000000000000,131.000000000000000,deciduousForest,Ultisols,GeoXH 6000,20141119,536,6.000000000000000,2.600000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
GRSM_061,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,tower,basePlot,,1600.000000000000000,40m x 40m,35.685732999999900,-83.505223000000000,WGS84,17N,273294.481000000000000,3951984.828000000000000,0.120000000000000,665.200000000000000,0.150000000000000,660.269999999999000,671.500000000000000,4.230000000000000,102.000000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141115,627,2.800000000000000,1.200000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
GRSM_047,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,tower,basePlot,,1600.000000000000000,40m x 40m,35.687618000000000,-83.506288999999900,WGS84,17N,273203.381999999000000,3952196.442999990000000,0.110000000000000,657.330000000000000,0.120000000000000,653.870000000000000,659.169999999999000,5.140000000000000,333.000000000000000,deciduousForest,Ultisols,GeoXH 6000,20141115,553,3.200000000000000,1.500000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
GRSM_062,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,tower,basePlot,,1600.000000000000000,40m x 40m,35.693342000000000,-83.502844999999900,WGS84,17N,273531.294999999000000,3952823.464999990000000,0.100000000000000,579.039999999999000,0.100000000000000,570.730000000000000,590.870000000000000,10.760000000000000,20.000000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141121,773,3.300000000000000,1.200000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
GRSM_066,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,tower,basePlot,,1600.000000000000000,40m x 40m,35.688774000000000,-83.502675999999900,WGS84,17N,273533.653999999000000,3952316.320999990000000,0.100000000000000,570.570000000000000,0.110000000000000,564.759999999999000,577.570000000000000,5.710000000000000,45.000000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141121,453,2.700000000000000,1.200000000000000,bbc|cdw|cfc|dhp|hbp|ltr|vst,40.000000000000000
GRSM_067,C,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,tower,phenology,phenocam,40000.000000000000000,200m x 200m,35.690764000000000,-83.501948999999900,WGS84,17N,273605.098999999000000,3952535.413000000000000,,603.000000000000000,,603.000000000000000,603.000000000000000,9.930000000000000,285.970000000000000,,Inceptisols,GIS,,,,,phe,200.000000000000000
GRSM_068,C,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,tower,phenology,primary,40000.000000000000000,200m x 200m,35.685448000000000,-83.503125999999900,WGS84,17N,273483.536000000000000,3951948.416999990000000,,627.000000000000000,,627.000000000000000,627.000000000000000,17.870000000000000,34.890000000000000,,Ultisols,GIS,,,,,phe,200.000000000000000
GRSM_003,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,tickPlot,,1600.000000000000000,40m x 40m,35.676583999999900,-83.476208999999900,WGS84,17N,275894.983999999000000,3950903.234999990000000,0.150000000000000,880.590000000000000,0.180000000000000,876.610000000000000,889.759999999999000,13.910000000000000,260.639999999999000,deciduousForest,Inceptisols,GeoXH 6000,20141020,404,5.600000000000000,2.300000000000000,tck,40.000000000000000
GRSM_004,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,tickPlot,,1600.000000000000000,40m x 40m,35.688958999999900,-83.535561999999900,WGS84,17N,270557.722999999000000,3952413.257000000000000,0.310000000000000,441.870000000000000,0.470000000000000,441.870000000000000,451.410000000000000,2.490000000000000,346.639999999999000,deciduousForest,Inceptisols,GeoXH 6000,20141115,450,32.799999999999900,9.800000000000000,tck,40.000000000000000
GRSM_006,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,tickPlot,,1600.000000000000000,40m x 40m,35.679071999999900,-83.643677999999900,WGS84,17N,260742.549999999000000,3951574.554000000000000,0.190000000000000,533.570000000000000,0.230000000000000,524.889999999999000,533.570000000000000,3.490000000000000,289.810000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141027,361,4.700000000000000,2.200000000000000,tck,40.000000000000000
GRSM_009,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,tickPlot,,1600.000000000000000,40m x 40m,35.671874000000000,-83.491180000000000,WGS84,17N,274526.581999999000000,3950414.973999990000000,0.220000000000000,820.850000000000000,0.200000000000000,813.230000000000000,829.129999999999000,17.039999999999900,4.570000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141118,454,5.700000000000000,3.900000000000000,tck,40.000000000000000
GRSM_010,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,tickPlot,,1600.000000000000000,40m x 40m,35.669241999999900,-83.524579000000000,WGS84,17N,271495.471000000000000,3950200.126999990000000,0.180000000000000,510.399999999999000,0.260000000000000,510.399999999999000,524.159999999999000,13.539999999999900,50.420000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141119,495,5.000000000000000,1.600000000000000,tck,40.000000000000000
GRSM_015,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,tickPlot,,1600.000000000000000,40m x 40m,35.729089000000000,-83.408061000000000,WGS84,17N,282206.771000000000000,3956574.695999990000000,0.190000000000000,448.269999999999000,0.210000000000000,446.370000000000000,458.970000000000000,11.910000000000000,330.310000000000000,deciduousForest,Inceptisols,GeoXH 6000,20170330,701,8.199999999999990,4.900000000000000,tck,40.000000000000000
GRSM_033,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.697485000000000,-83.510683000000000,WGS84,17N,272833.651000000000000,3953301.268000000000000,0.150000000000000,497.110000000000000,0.190000000000000,490.500000000000000,501.720000000000000,5.780000000000000,337.600000000000000,deciduousForest,Inceptisols,Geo 7X (H-Star),20141117,501,3.200000000000000,1.800000000000000,mam,90.000000000000000
GRSM_013,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.683388999999900,-83.636460000000000,WGS84,17N,261408.836000000000000,3952035.947000000000000,0.190000000000000,578.580000000000000,0.240000000000000,562.190000000000000,581.730000000000000,9.850000000000000,330.430000000000000,deciduousForest,Ultisols,Geo 7X (H-Star),20141030,401,6.200000000000000,2.000000000000000,mam,90.000000000000000
GRSM_014,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.665320999999900,-83.523578000000000,WGS84,17N,271574.961999999000000,3949762.819999990000000,0.200000000000000,532.679999999999000,0.320000000000000,529.000000000000000,537.039999999999000,3.290000000000000,24.730000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141114,878,6.200000000000000,4.100000000000000,mam,90.000000000000000
GRSM_015,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.731651999999900,-83.409923000000000,WGS84,17N,282045.315999999000000,3956863.168000000000000,0.210000000000000,438.250000000000000,0.340000000000000,427.709999999999000,438.550000000000000,4.370000000000000,13.119999999999900,deciduousForest,Inceptisols,GeoXH 6000,20141113,494,4.100000000000000,2.300000000000000,mam,90.000000000000000
GRSM_020,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.702252999999900,-83.360191000000000,WGS84,17N,286465.434000000000000,3953492.195999990000000,0.220000000000000,637.480000000000000,0.250000000000000,614.980000000000000,638.360000000000000,12.180000000000000,343.949999999999000,deciduousForest,Inceptisols,Geo 7X (H-Star),20141118,462,5.400000000000000,4.400000000000000,mam,90.000000000000000
GRSM_069,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.680058000000000,-83.489165000000000,WGS84,17N,274731.936999999000000,3951318.307000000000000,0.270000000000000,716.259999999999000,0.450000000000000,699.279999999999000,717.399999999999000,6.600000000000000,322.110000000000000,deciduousForest,Inceptisols,GeoXH 6000,20160512,450,6.500000000000000,4.300000000000000,mam,90.000000000000000
GRSM_070,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.681514999999900,-83.555659000000000,WGS84,17N,268717.257999999000000,3951634.549999990000000,0.180000000000000,509.120000000000000,0.190000000000000,500.759999999999000,516.179999999999000,8.090000000000000,127.760000000000000,deciduousForest,Inceptisols,GeoXH 6000,20150916,313,4.700000000000000,3.100000000000000,mam,90.000000000000000
GRSM_071,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.709125999999900,-83.378324000000000,WGS84,17N,284843.074000000000000,3954294.370999990000000,0.250000000000000,533.769999999999000,0.330000000000000,522.700000000000000,538.070000000000000,8.500000000000000,264.639999999999000,deciduousForest,Inceptisols,GeoXH 6000,20150915,313,7.800000000000000,6.500000000000000,mam,90.000000000000000
GRSM_006,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.677461999999900,-83.644999999999900,WGS84,17N,260618.103000000000000,3951399.115000000000000,0.100000000000000,546.809999999999000,0.110000000000000,526.669999999999000,554.299999999999000,9.190000000000000,314.819999999999000,deciduousForest,Ultisols,GeoXH 6000,20141117,500,5.800000000000000,2.600000000000000,mam,90.000000000000000
GRSM_036,E5,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mammalGrid,diversity,8100.000000000000000,90m x 90m,35.725222000000000,-83.402728999999900,WGS84,17N,282678.581999999000000,3956133.845000000000000,0.230000000000000,472.360000000000000,0.150000000000000,451.519999999999000,477.160000000000000,12.970000000000000,84.439999999999900,deciduousForest,Inceptisols,GeoXH 6000,20141118,266,3.400000000000000,2.100000000000000,mam,90.000000000000000
GRSM_044,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.704279000000000,-83.360423999999900,WGS84,17N,286449.772999999000000,3953717.484999990000000,10.440000000000000,607.500000000000000,0.970000000000000,607.500000000000000,607.500000000000000,4.620000000000000,321.600000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141210,512,6.400000000000000,1.900000000000000,mos|mpt,0.000000000000000
GRSM_043,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.665495000000000,-83.592585000000000,WGS84,17N,265327.820999999000000,3949944.819999990000000,10.220000000000000,630.409999999999000,0.270000000000000,630.409999999999000,630.409999999999000,14.900000000000000,131.240000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141117,460,5.300000000000000,2.800000000000000,mos|mpt,0.000000000000000
GRSM_041,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.677641000000000,-83.478838999999900,WGS84,17N,275659.902999999000000,3951026.435000000000000,10.210000000000000,835.710000000000000,0.310000000000000,835.710000000000000,835.710000000000000,9.630000000000000,279.980000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141020,401,6.200000000000000,2.000000000000000,mos|mpt,0.000000000000000
GRSM_038,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.712781000000000,-83.384444999999900,WGS84,17N,284299.107000000000000,3954713.262000000000000,10.210000000000000,493.560000000000000,0.380000000000000,493.560000000000000,493.560000000000000,4.090000000000000,57.369999999999900,deciduousForest,Inceptisols,GeoXH 6000,20141113,451,6.600000000000000,1.800000000000000,mos|mpt,0.000000000000000
GRSM_045,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.639722999999900,-83.503264000000000,WGS84,17N,273341.751999999000000,3946875.893000000000000,10.199999999999900,793.929999999999000,0.310000000000000,793.929999999999000,793.929999999999000,24.670000000000000,18.500000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141217,501,6.900000000000000,2.300000000000000,mos|mpt,0.000000000000000
GRSM_039,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.704922000000000,-83.385643999999900,WGS84,17N,284169.395000000000000,3953844.078000000000000,10.190000000000000,532.370000000000000,0.220000000000000,532.370000000000000,532.370000000000000,7.400000000000000,81.359999999999900,deciduousForest,Inceptisols,GeoXH 6000,20141113,453,3.700000000000000,2.800000000000000,mos|mpt,0.000000000000000
GRSM_042,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.728847000000000,-83.404882999999900,WGS84,17N,282493.586999999000000,3956540.729999990000000,10.190000000000000,436.149999999999000,0.230000000000000,436.149999999999000,436.149999999999000,13.580000000000000,57.840000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141113,453,4.300000000000000,3.300000000000000,mos|mpt,0.000000000000000
GRSM_046,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.671497000000000,-83.566235000000000,WGS84,17N,267730.914999999000000,3950548.041000000000000,10.190000000000000,622.000000000000000,0.260000000000000,622.000000000000000,622.000000000000000,11.720000000000000,53.750000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141217,540,4.600000000000000,2.200000000000000,mos|mpt,0.000000000000000
GRSM_040,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.653289000000000,-83.514666000000000,WGS84,17N,272347.590000000000000,3948407.266999990000000,10.170000000000000,670.360000000000000,0.200000000000000,670.360000000000000,670.360000000000000,8.619999999999990,347.019999999999000,deciduousForest,Inceptisols,GeoXH 6000,20141111,422,4.600000000000000,1.800000000000000,mos|mpt,0.000000000000000
GRSM_037,41,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,mosquitoPoint,,0.000000000000000,0m,35.653289000000000,-83.579184999999900,WGS84,17N,266505.495999999000000,3948558.753000000000000,10.170000000000000,670.730000000000000,0.240000000000000,670.730000000000000,670.730000000000000,1.370000000000000,315.370000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141117,461,55.799999999999900,46.700000000000000,mos|mpt,0.000000000000000
GRSM_001,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.685371000000000,-83.530050000000000,WGS84,17N,271046.311999999000000,3952002.339999990000000,0.440000000000000,552.299999999999000,0.440000000000000,455.689999999999000,613.200000000000000,21.480000000000000,235.979999999999000,deciduousForest,Inceptisols,GeoXH 6000,20141114,918,45.500000000000000,28.199999999999900,brd,500.000000000000000
GRSM_002,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.670734000000000,-83.586451999999900,WGS84,17N,265898.414999999000000,3950511.413999990000000,0.130000000000000,683.919999999999000,0.140000000000000,667.799999999999000,808.460000000000000,21.359999999999900,138.560000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141119,470,3.100000000000000,1.400000000000000,brd,500.000000000000000
GRSM_003,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.676896999999900,-83.474677999999900,WGS84,17N,276034.427000000000000,3950934.415000000000000,0.230000000000000,889.259999999999000,0.280000000000000,849.009999999999000,986.789999999999000,18.590000000000000,233.479999999999000,deciduousForest,Inceptisols,GeoXH 6000,20141020,402,4.500000000000000,2.100000000000000,brd,500.000000000000000
GRSM_004,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.688490000000000,-83.538396000000000,WGS84,17N,270299.857000000000000,3952367.844000000000000,0.280000000000000,451.420000000000000,0.460000000000000,431.220000000000000,512.080000000000000,13.300000000000000,68.019999999999900,deciduousForest,Inceptisols,GeoXH 6000,20141230,551,8.800000000000000,3.600000000000000,brd,500.000000000000000
GRSM_006,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.678322000000000,-83.643139000000000,WGS84,17N,260789.098999999000000,3951490.012999990000000,0.290000000000000,544.889999999999000,0.360000000000000,512.419999999999000,555.789999999999000,13.240000000000000,340.810000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141027,361,18.600000000000000,12.100000000000000,brd,500.000000000000000
GRSM_007,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.685037999999900,-83.513524000000000,WGS84,17N,272541.231000000000000,3951926.970999990000000,0.130000000000000,636.440000000000000,0.140000000000000,610.360000000000000,662.519999999999000,11.490000000000000,109.599999999999000,deciduousForest,Ultisols,Geo 7X (H-Star),20141210,508,6.700000000000000,3.700000000000000,brd,500.000000000000000
GRSM_010,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.667723000000000,-83.527185000000000,WGS84,17N,271255.244999999000000,3950037.700000000000000,0.440000000000000,554.710000000000000,1.180000000000000,505.319999999999000,612.909999999999000,7.570000000000000,35.829999999999900,deciduousForest,Inceptisols,GeoXH 6000,20141230,608,10.900000000000000,4.300000000000000,brd,500.000000000000000
GRSM_013,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.685003000000000,-83.636262000000000,WGS84,17N,261431.614000000000000,3952214.455999990000000,0.180000000000000,566.919999999999000,0.310000000000000,541.409999999999000,619.870000000000000,7.670000000000000,244.879999999999000,deciduousForest,Inceptisols,Geo 7X (H-Star),20141030,355,3.500000000000000,2.000000000000000,brd,500.000000000000000
GRSM_015,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.730232000000000,-83.410696999999900,WGS84,17N,281971.451999999000000,3956707.379999990000000,0.460000000000000,460.709999999999000,0.550000000000000,426.740000000000000,519.129999999999000,27.420000000000000,25.020000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141113,440,7.000000000000000,2.400000000000000,brd,500.000000000000000
GRSM_020,B2,unitedStates,TN,Sevier,Appalachians & Cumberland Plateau,D07,"Great Smoky Mountains National Park, Twin Creeks",GRSM,distributed,birdGrid,ninePoints,250000.000000000000000,500m x 500m,35.702167000000000,-83.361129000000000,WGS84,17N,286380.331999999000000,3953484.782999990000000,0.170000000000000,635.289999999999000,0.200000000000000,585.340000000000000,717.779999999999000,26.399999999999900,358.500000000000000,deciduousForest,Inceptisols,GeoXH 6000,20141113,501,13.600000000000000,8.699999999999990,brd,500.000000000000000
GUAN_014,41,unitedStates,PR,Yauco Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.955704000000000,-66.852255999999900,WGS84,19N,727465.998999999000000,1986599.547999990000000,0.100000000000000,21.840000000000000,0.100000000000000,17.829999999999900,25.680000000000000,4.180000000000000,16.100000000000000,evergreenForest,Aridisols,GeoXH 6000,20150209,708,4.000000000000000,1.800000000000000,cdw|cfc|dhp|div|hbp|vst,40.000000000000000
GUAN_020,41,unitedStates,PR,Guanica Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.954236999999900,-66.892765999999900,WGS84,19N,723175.770999999000000,1986387.970999990000000,0.100000000000000,37.390000000000000,0.100000000000000,34.640000000000000,39.530000000000000,5.990000000000000,3.300000000000000,evergreenForest,Aridisols,GeoXH 6000,20150217,520,3.000000000000000,1.300000000000000,cdw|cfc|dhp|div|hbp|vst,40.000000000000000
GUAN_022,41,unitedStates,PR,Guayanilla Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.957936000000000,-66.833838999999900,WGS84,19N,729414.342999999000000,1986869.324000000000000,0.100000000000000,46.380000000000000,0.100000000000000,45.460000000000000,46.479999999999900,0.970000000000000,55.500000000000000,evergreenForest,Mollisols,GeoXH 6000,20150218,542,2.400000000000000,1.000000000000000,div,40.000000000000000
GUAN_013,41,unitedStates,PR,Guayanilla Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.963661999999900,-66.837731000000000,WGS84,19N,728994.569999999000000,1987498.320000000000000,0.100000000000000,61.990000000000000,0.100000000000000,56.460000000000000,66.370000000000000,3.260000000000000,10.699999999999900,evergreenForest,Mollisols,GeoXH 6000,20150203,529,3.100000000000000,1.400000000000000,cdw|cfc|dhp|div|hbp|vst,40.000000000000000
GUAN_008,41,unitedStates,PR,Guayanilla Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.965762000000000,-66.832036000000000,WGS84,19N,729595.275000000000000,1987737.885999990000000,0.100000000000000,65.790000000000000,0.100000000000000,63.750000000000000,68.090000000000000,1.720000000000000,80.000000000000000,evergreenForest,Mollisols,GeoXH 6000,20150126,501,2.600000000000000,1.000000000000000,bet|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
GUAN_017,41,unitedStates,PR,Guayanilla Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.965517999999900,-66.835161999999900,WGS84,19N,729264.388000000000000,1987707.037000000000000,0.100000000000000,75.500000000000000,0.100000000000000,73.459999999999900,76.609999999999900,1.150000000000000,344.000000000000000,evergreenForest,Mollisols,GeoXH 6000,20150204,501,3.400000000000000,1.500000000000000,cdw|cfc|dhp|div|hbp|vst,40.000000000000000
GUAN_002,41,unitedStates,PR,Guayanilla Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.970293999999900,-66.824633000000000,WGS84,19N,730373.689000000000000,1988248.693999990000000,0.100000000000000,89.060000000000000,0.100000000000000,86.730000000000000,90.829999999999900,2.630000000000000,273.300000000000000,evergreenForest,Mollisols,GeoXH 6000,20141209,457,2.400000000000000,1.100000000000000,bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,40.000000000000000
GUAN_009,41,unitedStates,PR,Yauco Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.979430000000000,-66.867833000000000,WGS84,19N,725785.381999999000000,1989206.975000000000000,0.100000000000000,116.469999999999000,0.100000000000000,115.420000000000000,119.689999999999000,1.720000000000000,117.500000000000000,evergreenForest,Aridisols,GeoXH 6000,20150128,506,3.000000000000000,1.400000000000000,bet|cdw|cfc|dhp|div|hbp|vst,40.000000000000000
GUAN_024,41,unitedStates,PR,Guanica Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.961652999999900,-66.900614000000000,WGS84,19N,722335.013000000000000,1987199.519000000000000,0.100000000000000,123.069999999999000,0.100000000000000,122.540000000000000,126.290000000000000,10.869999999999900,222.400000000000000,evergreenForest,Aridisols,GeoXH 6000,20150218,664,2.800000000000000,1.200000000000000,div,40.000000000000000
GUAN_023,41,unitedStates,PR,Guanica Municipio,Atlantic Neotropical,D04,Guanica Forest,GUAN,distributed,basePlot,,1600.000000000000000,40m x 40m,17.983630999999900,-66.879113000000000,WGS84,19N,724585.157000000000000,1989658.362999990000000,0.100000000000000,137.240000000000000,0.100000000000000,129.900000000000000,143.520000000000000,14.199999999999900,285.000000000000000,evergreenForest,Aridisols,GeoXH 6000,20150224,541,2.000000000000000,0.800000000000000,div,40.000000000000000
