uid.x,namedLocation,domainID.x,siteID.x,sampleID,collectDate,lmaSampleID,lmaSampleCondition,scanDate,cfc_LMA_freshWeight,ovenStartDate.x,ovenEndDate.x,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,remarks,dataQF,ligninSampleID,ligninPercent,cellulosePercent,measurementQF,nlcdClass.x,geodeticDatum,decimalLatitude,decimalLongitude,elevation,samplingProtocolVersion,subplotID.x,samplingMethod,vstTag,tagID,individualID,taxonID.x,scientificName.x,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,ligninSampleID.x,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,measurementQF.x,sampleCondition.x,extractionStartDate,extractionLength,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,handlingQF,testMethod.x,uid.x.x,namedLocation.x,domainID.x.x,siteID.x.x,plotID.x,collectDate.x,cnSampleID.x,archiveSampleID,remarks.x,dataQF.x,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,instrument,d15N,d13C,uid.y,eventID,domainID.y,siteID.y,plotID,subplotID.y,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,taxonID.y,scientificName.y,plotType,utmZone,easting,northing,coordinateUncertainty,nlcdClass.y,UTM_E,UTM_N
bd90de87-238e-4357-b5c8-9f060a386437,ORNL_043.basePlot.cfc,D07,ORNL,vOIarzMvGliaklg0KdNYHoMZLjy5/S73MbiMx4xHshA=,2017-06-07T16:54:00Z,vOIarzMvGliaklg0KdNYHoMZLjy5/S73qQ5CPNn004STKOFaul5UGg==,OK,2017-06-08T17:13:00Z,4.085,2017-06-08T17:10:00Z,2017-06-14T15:22:00Z,6,20842.1,95,111.4,NA,NA,vOIarzMvGliaklg0KdNYHoMZLjy5/S73ESk+zPvhRPqltmihyv1XuQ==,15.39,15.38,0,deciduousForest,WGS84,35.963923,-84.287231,322.5,NEON.DOC.001024vD,21,line launcher,Y,08005Z,NEON.PLA.D07.ORNL.08005Z,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,22,NA,NA,vOIarzMvGliaklg0KdNYHoMZLjy5/S73ESk+zPvhRPqltmihyv1XuQ==,25,0.105,0.852,0.424,0.182,0.076,2100,42.5,5.5,23.4,7.8,0,OK,2017-06-21,48,20,5.99,1.34,1.74,0,NEON_ChlandCarotenoids_Methanol,d97aaccf-a28f-446a-bc08-e680988175fb,ORNL_043.basePlot.cfc,D07,ORNL,ORNL_043,2017-06-07T16:54:00Z,vOIarzMvGliaklg0KdNYHoMZLjy5/S73D6EA+l0HB40=,vOIarzMvGliaklg0KdNYHoMZLjy5/S73J9i15Cvy/Jg=,NA,NA,1.89,48.57,25.7,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-4.2,-28.9,9f4d4248-e4ca-431b-b886-0b53804a80ef,vst_ORNL_2017,D07,ORNL,ORNL_043,21,NA,23,11,350,Y,NA,NA,QUMO4,Quercus montana Willd.,tower,16N,744635.33,3983349.6,20.1,deciduousForest,744633.4198700456,3983360.432885283
f640e879-2f8a-41f6-9b1a-7d8a5f0fc8cc,ORNL_046.basePlot.cfc,D07,ORNL,vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMqDE0blr86UU=,2017-06-08T16:25:00Z,vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMHR+v5PrMsZs=,invalid fresh mass,2017-06-08T16:45:00Z,NA,2017-06-08T16:59:00Z,2017-06-14T15:20:00Z,5,21433.2,95,80.3,Error: fresh mass was lighter than dried weight. Dry mass = 1.7206,NA,vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMNy9pAzrJh40=,9.84,12.49,0,deciduousForest,WGS84,35.964422,-84.285887,338.8,NEON.DOC.001024vD,41,line launcher,Y,04906,NEON.PLA.D07.ORNL.04906,ACRU,Acer rubrum L.,Live,NA,NA,NA,NA,NA,18.2,NA,NA,vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMNy9pAzrJh40=,25,0.149,0.607,0.458,0.184,0.088,1383.2,46.4,6.3,14.7,13.9,0,OK,2017-06-21,48,20,9.46,3.03,2.71,0,NEON_ChlandCarotenoids_Methanol,7ba36dc9-259e-40d6-b26c-e8da050463c0,ORNL_046.basePlot.cfc,D07,ORNL,ORNL_046,2017-06-08T16:25:00Z,vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMNXDJbFepKHI=,vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMFoxhMOywnKk=,NA,NA,1.68,48.22,28.8,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-4.2,-29,a781afa2-7bb6-408d-919c-84d768f67eba,vst_ORNL_2016,D07,ORNL,ORNL_046,41,1,61,22.3,215.1,N,NA,NA,ACRU,Acer rubrum L.,tower,16N,744755.01,3983408.34,20.1,deciduousForest,744742.1873828794,3983390.0952613014
3778dd5d-c04c-4cc1-9fe7-def4811e9766,ORNL_046.basePlot.cfc,D07,ORNL,vOIarzMvGliwbC+EobvpkTosJSgXlPFVYXPJ345mvls=,2017-06-08T16:27:00Z,vOIarzMvGliwbC+EobvpkTosJSgXlPFVM7c+q/qTVaA=,invalid fresh mass,2017-06-08T16:49:00Z,NA,2017-06-08T16:59:00Z,2017-06-14T15:20:00Z,3,17326.3,95,100.2,Error: fresh mass is less than dry mass. Dry mass = 1.7364,NA,vOIarzMvGliwbC+EobvpkTosJSgXlPFVMAJePAEGG90=,28.24,16.28,0,deciduousForest,WGS84,35.964422,-84.285887,338.8,NEON.DOC.001024vD,39,line launcher,Y,04848,NEON.PLA.D07.ORNL.04848,QURU,Quercus rubra L.,Live,NA,NA,NA,NA,NA,20.4,NA,NA,vOIarzMvGliwbC+EobvpkTosJSgXlPFVMAJePAEGG90=,25,0.124,1.145,0.388,0.214,0.094,2500.7,63.7,5.1,41.3,21.7,0,OK,2017-06-21,48,20,8.61,2.54,2.16,0,NEON_ChlandCarotenoids_Methanol,03015dbf-63d4-47f7-904d-7abb73b0477e,ORNL_046.basePlot.cfc,D07,ORNL,ORNL_046,2017-06-08T16:27:00Z,vOIarzMvGliwbC+EobvpkTosJSgXlPFVHH/+IgWzpWY=,vOIarzMvGliwbC+EobvpkTosJSgXlPFVYOLeBNnJbK0=,NA,NA,1.96,49.06,25.1,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-2.8,-28.2,765761c6-0734-48bf-a3e6-ed2336cc3f2c,vst_ORNL_2016,D07,ORNL,ORNL_046,39,1,57,13.2,144.4,N,NA,NA,QURU,Quercus rubra L.,tower,16N,744755.01,3983408.34,20.1,deciduousForest,744762.6940232061,3983397.607069954
800908eb-c1d4-4f15-a547-e6d28a18623f,ORNL_046.basePlot.cfc,D07,ORNL,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=,2017-06-08T16:28:00Z,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUdqYSZ4elW5E=,OK,2017-06-08T16:57:00Z,3.047,2017-06-08T16:59:00Z,2017-06-14T15:20:00Z,7,26101.2,95,62.5,NA,NA,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=,7.87,15.84,0,deciduousForest,WGS84,35.964422,-84.285887,338.8,NEON.DOC.001024vD,39,line launcher,Y,04841,NEON.PLA.D07.ORNL.04841,NYSY,Nyssa sylvatica Marshall,Live,NA,NA,NA,NA,NA,15.8,NA,NA,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=,25,0.099,1.163,0.44,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,0,OK,2017-06-21,48,20,4.59,1.67,1.23,0,NEON_ChlandCarotenoids_Methanol,227bdecc-5da5-47ef-8037-096be917807a,ORNL_046.basePlot.cfc,D07,ORNL,ORNL_046,2017-06-08T16:28:00Z,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUxRNq8FIiTAo=,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkU/INAutMb3p0=,NA,NA,1.58,46.22,29.2,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-3.5,-30.6,8b698a64-7a86-4a35-a3ac-99a7573704ec,vst_ORNL_2016,D07,ORNL,ORNL_046,39,3,57,3.5,127.8,N,NA,NA,NYSY,Nyssa sylvatica Marshall,tower,16N,744755.01,3983408.34,20.1,deciduousForest,744757.7755425433,3983406.194825312
800908eb-c1d4-4f15-a547-e6d28a18623f,ORNL_046.basePlot.cfc,D07,ORNL,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=,2017-06-08T16:28:00Z,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUdqYSZ4elW5E=,OK,2017-06-08T16:57:00Z,3.047,2017-06-08T16:59:00Z,2017-06-14T15:20:00Z,7,26101.2,95,62.5,NA,NA,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=,7.87,15.84,0,deciduousForest,WGS84,35.964422,-84.285887,338.8,NEON.DOC.001024vD,39,line launcher,Y,04841,NEON.PLA.D07.ORNL.04841,NYSY,Nyssa sylvatica Marshall,Live,NA,NA,NA,NA,NA,15.8,NA,NA,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=,25,0.099,1.163,0.44,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,0,OK,2017-06-21,48,20,4.59,1.67,1.23,0,NEON_ChlandCarotenoids_Methanol,227bdecc-5da5-47ef-8037-096be917807a,ORNL_046.basePlot.cfc,D07,ORNL,ORNL_046,2017-06-08T16:28:00Z,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUxRNq8FIiTAo=,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkU/INAutMb3p0=,NA,NA,1.58,46.22,29.2,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-3.4,-30.6,8b698a64-7a86-4a35-a3ac-99a7573704ec,vst_ORNL_2016,D07,ORNL,ORNL_046,39,3,57,3.5,127.8,N,NA,NA,NYSY,Nyssa sylvatica Marshall,tower,16N,744755.01,3983408.34,20.1,deciduousForest,744757.7755425433,3983406.194825312
800908eb-c1d4-4f15-a547-e6d28a18623f,ORNL_046.basePlot.cfc,D07,ORNL,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=,2017-06-08T16:28:00Z,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUdqYSZ4elW5E=,OK,2017-06-08T16:57:00Z,3.047,2017-06-08T16:59:00Z,2017-06-14T15:20:00Z,7,26101.2,95,62.5,NA,NA,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=,7.87,15.84,0,deciduousForest,WGS84,35.964422,-84.285887,338.8,NEON.DOC.001024vD,39,line launcher,Y,04841,NEON.PLA.D07.ORNL.04841,NYSY,Nyssa sylvatica Marshall,Live,NA,NA,NA,NA,NA,15.8,NA,NA,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=,25,0.099,1.163,0.44,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,0,OK,2017-06-21,48,20,4.59,1.67,1.23,0,NEON_ChlandCarotenoids_Methanol,227bdecc-5da5-47ef-8037-096be917807a,ORNL_046.basePlot.cfc,D07,ORNL,ORNL_046,2017-06-08T16:28:00Z,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUxRNq8FIiTAo=,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkU/INAutMb3p0=,NA,NA,1.6,46.11,28.9,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-3.5,-30.6,8b698a64-7a86-4a35-a3ac-99a7573704ec,vst_ORNL_2016,D07,ORNL,ORNL_046,39,3,57,3.5,127.8,N,NA,NA,NYSY,Nyssa sylvatica Marshall,tower,16N,744755.01,3983408.34,20.1,deciduousForest,744757.7755425433,3983406.194825312
800908eb-c1d4-4f15-a547-e6d28a18623f,ORNL_046.basePlot.cfc,D07,ORNL,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=,2017-06-08T16:28:00Z,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUdqYSZ4elW5E=,OK,2017-06-08T16:57:00Z,3.047,2017-06-08T16:59:00Z,2017-06-14T15:20:00Z,7,26101.2,95,62.5,NA,NA,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=,7.87,15.84,0,deciduousForest,WGS84,35.964422,-84.285887,338.8,NEON.DOC.001024vD,39,line launcher,Y,04841,NEON.PLA.D07.ORNL.04841,NYSY,Nyssa sylvatica Marshall,Live,NA,NA,NA,NA,NA,15.8,NA,NA,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=,25,0.099,1.163,0.44,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,0,OK,2017-06-21,48,20,4.59,1.67,1.23,0,NEON_ChlandCarotenoids_Methanol,227bdecc-5da5-47ef-8037-096be917807a,ORNL_046.basePlot.cfc,D07,ORNL,ORNL_046,2017-06-08T16:28:00Z,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUxRNq8FIiTAo=,vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkU/INAutMb3p0=,NA,NA,1.6,46.11,28.9,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-3.4,-30.6,8b698a64-7a86-4a35-a3ac-99a7573704ec,vst_ORNL_2016,D07,ORNL,ORNL_046,39,3,57,3.5,127.8,N,NA,NA,NYSY,Nyssa sylvatica Marshall,tower,16N,744755.01,3983408.34,20.1,deciduousForest,744757.7755425433,3983406.194825312
8248ad16-f037-44ef-9146-92f2c1be8062,TALL_044.basePlot.cfc,D08,TALL,8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCJQxYJTchQCM=,2017-05-15T07:00:00Z,8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCUheaQ316r+f473HKQeDIKQ==,OK,2017-05-18T18:18:00Z,1.598,2017-05-18T18:18:00Z,2017-05-22T20:02:00Z,30,2662.6,97,282.1,NA,NA,8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCvQOLqSKok3oXoN9nWc0gSQ==,17.87,18.72,0,evergreenForest,WGS84,32.952869,-87.397604,130.1,NEON.DOC.001024vD,39,line launcher,Y,03295,NEON.PLA.D08.TALL.03295,PIEC2,Pinus echinata Mill.,Live,NA,NA,NA,NA,NA,16.2,NA,NA,8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCvQOLqSKok3oXoN9nWc0gSQ==,50,0.092,0.543,0.305,0.1,0.077,926.7,78.5,3.2,10,55.1,0,OK,2017-06-06,48,20,2.9,0.67,0.84,0,NEON_ChlandCarotenoids_Methanol,3abbf13b-a858-464e-b3f9-6427fd9cbd1e,TALL_044.basePlot.cfc,D08,TALL,TALL_044,2017-05-15T07:00:00Z,8YsBtW+LzBassxoNPqOCfsP6SnXsMbtC1iFw2CRWC8o=,8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCCzVKazLQdCA=,NA,NA,0.98,49.31,50.5,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,-3.2,-28.8,3b6efa6f-0a06-4b60-8000-a838531aa407,vst_TALL_2015,D08,TALL,TALL_044,39,3,39,12.8,23.5,N,NA,NA,PIEC2,Pinus echinata Mill.,tower,16N,462837.63,3646132.16,20.2,evergreenForest,462842.73398808227,3646143.8983689523
10c4fa37-c811-46b0-a3f4-94f151e68931,TALL_047.basePlot.cfc,D08,TALL,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=,2017-05-15T13:00:00Z,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewy0jX4Kr3t5Y=,OK,2017-05-18T18:05:00Z,1.593,2017-05-18T18:05:00Z,2017-05-22T20:00:00Z,21,2764.4,99,277.8,NA,NA,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ew1ijl6UPISFg=,22.05,24.65,0,evergreenForest,WGS84,32.951506,-87.398919,135.8,NEON.DOC.001024vD,21,line launcher,Y,00231,NEON.PLA.D08.TALL.00231,PITA,Pinus taeda L.,Live,NA,NA,NA,NA,NA,22.3,NA,NA,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ew1ijl6UPISFg=,50,0.121,1.099,0.138,0.097,0.087,409.3,58.4,19.4,12.9,33.9,0,OK,2017-06-12,48,20,8.19,2.1,2.22,1,NEON_ChlandCarotenoids_Methanol,b5b215e9-d1e8-449c-927f-a5ed83ff930d,TALL_047.basePlot.cfc,D08,TALL,TALL_047,2017-05-15T13:00:00Z,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewXy1LA0twxng=,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewnZLJFjFI2KE=,NA,NA,1.22,50.31,41.1,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,-2.4,-30.1,0917580b-391a-42f5-8a95-cdbf8eedfe3c,vst_TALL_2015,D08,TALL,TALL_047,21,NA,23,14.7,300.8,NA,NA,NA,PITA,Pinus taeda L.,tower,16N,462714.15,3645981.52,20.2,evergreenForest,462701.5232895152,3645989.0470301136
10c4fa37-c811-46b0-a3f4-94f151e68931,TALL_047.basePlot.cfc,D08,TALL,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=,2017-05-15T13:00:00Z,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewy0jX4Kr3t5Y=,OK,2017-05-18T18:05:00Z,1.593,2017-05-18T18:05:00Z,2017-05-22T20:00:00Z,21,2764.4,99,277.8,NA,NA,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ew1ijl6UPISFg=,22.05,24.65,0,evergreenForest,WGS84,32.951506,-87.398919,135.8,NEON.DOC.001024vD,21,line launcher,Y,00231,NEON.PLA.D08.TALL.00231,PITA,Pinus taeda L.,Live,NA,NA,NA,NA,NA,22.3,NA,NA,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ew1ijl6UPISFg=,50,0.113,1.01,0.14,0.095,0.09,468.1,65.5,22,12.3,37.3,0,OK,2017-06-12,48,20,8.19,2.1,2.22,1,NEON_ChlandCarotenoids_Methanol,b5b215e9-d1e8-449c-927f-a5ed83ff930d,TALL_047.basePlot.cfc,D08,TALL,TALL_047,2017-05-15T13:00:00Z,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewXy1LA0twxng=,8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewnZLJFjFI2KE=,NA,NA,1.22,50.31,41.1,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,-2.4,-30.1,0917580b-391a-42f5-8a95-cdbf8eedfe3c,vst_TALL_2015,D08,TALL,TALL_047,21,NA,23,14.7,300.8,NA,NA,NA,PITA,Pinus taeda L.,tower,16N,462714.15,3645981.52,20.2,evergreenForest,462701.5232895152,3645989.0470301136
8dc58a59-6fe4-480a-b5d8-67ca6a00590e,TALL_044.basePlot.cfc,D08,TALL,8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikXW6N+AMlUNk=,2017-05-15T13:00:00Z,8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikj9g7Lg5Yk5c=,OK,2017-05-18T13:00:00Z,5.23,2017-05-18T17:58:00Z,2017-05-22T19:59:00Z,4,23620.9,98,75.5,NA,NA,8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgik7KesawEQIZc=,20.4,17.97,0,evergreenForest,WGS84,32.952869,-87.397604,130.1,NEON.DOC.001024vD,23,line launcher,Y,03426,NEON.PLA.D08.TALL.03426,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,13.3,NA,NA,8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgik7KesawEQIZc=,50,0.166,1.168,0.649,0.333,0.146,353,71.4,10.5,17,29.9,0,OK,2017-06-06,48,20,5.83,1.5,1.54,0,NEON_ChlandCarotenoids_Methanol,ed75d0ba-d7a6-4e66-92d1-f70ff772e87f,TALL_044.basePlot.cfc,D08,TALL,TALL_044,2017-05-15T13:00:00Z,8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikT65Bn9fQIkk=,8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikqDF8X/EO1OU=,NA,NA,2.18,48.38,22.2,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,-3.5,-27.5,7ac08a7c-0130-4858-a4a9-1c30c8573853,vst_TALL_2015,D08,TALL,TALL_044,23,4,43,10,257.7,N,NA,NA,LITU,Liriodendron tulipifera L.,tower,16N,462837.63,3646132.16,20.2,evergreenForest,462827.85954425565,3646130.029696137
10c4a507-081c-49f7-95f5-e60a6c5aaf48,TALL_047.basePlot.cfc,D08,TALL,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=,2017-05-15T16:00:00Z,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JITHqyqChqqkd9qk/28g7Vg==,other,2017-05-18T17:48:00Z,5.644,2017-05-18T17:48:00Z,2017-05-22T19:57:00Z,2,21906.2,70,95.8,dry ice burn,NA,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0Jvn1AmvYHREXn4tknP4k5iQ==,30.49,22.79,0,evergreenForest,WGS84,32.951506,-87.398919,135.8,NEON.DOC.001024vD,21,line launcher,Y,00213,NEON.PLA.D08.TALL.00213,LIST2,Liquidambar styraciflua L.,Live,NA,NA,NA,NA,NA,17.8,NA,NA,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0Jvn1AmvYHREXn4tknP4k5iQ==,50,0.131,1.046,0.538,0.304,0.12,723.1,65.1,10.2,17.2,30.3,0,OK,2017-06-06,48,20,5.87,1.31,1.31,0,NEON_ChlandCarotenoids_Methanol,cdcaae54-df61-4286-9776-11128f97c655,TALL_047.basePlot.cfc,D08,TALL,TALL_047,2017-05-15T16:00:00Z,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JUpbUd3k2+fU=,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JIa9XUmX0gsw=,NA,NA,1.6,48.73,30.5,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,-3,-29.4,513f9ac0-f393-4a96-ae42-c9cb0a268813,vst_TALL_2015,D08,TALL,TALL_047,21,NA,23,14.2,339.5,NA,NA,NA,LIST2,Liquidambar styraciflua L.,tower,16N,462714.15,3645981.52,20.2,evergreenForest,462709.1770551861,3645994.820745087
10c4a507-081c-49f7-95f5-e60a6c5aaf48,TALL_047.basePlot.cfc,D08,TALL,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=,2017-05-15T16:00:00Z,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JITHqyqChqqkd9qk/28g7Vg==,other,2017-05-18T17:48:00Z,5.644,2017-05-18T17:48:00Z,2017-05-22T19:57:00Z,2,21906.2,70,95.8,dry ice burn,NA,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0Jvn1AmvYHREXn4tknP4k5iQ==,30.49,22.79,0,evergreenForest,WGS84,32.951506,-87.398919,135.8,NEON.DOC.001024vD,21,line launcher,Y,00213,NEON.PLA.D08.TALL.00213,LIST2,Liquidambar styraciflua L.,Live,NA,NA,NA,NA,NA,17.8,NA,NA,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0Jvn1AmvYHREXn4tknP4k5iQ==,50,0.131,1.046,0.538,0.304,0.12,723.1,65.1,10.2,17.2,30.3,0,OK,2017-06-06,48,20,5.87,1.31,1.31,0,NEON_ChlandCarotenoids_Methanol,cdcaae54-df61-4286-9776-11128f97c655,TALL_047.basePlot.cfc,D08,TALL,TALL_047,2017-05-15T16:00:00Z,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JUpbUd3k2+fU=,8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JIa9XUmX0gsw=,NA,NA,1.59,48.37,30.5,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,-3,-29.4,513f9ac0-f393-4a96-ae42-c9cb0a268813,vst_TALL_2015,D08,TALL,TALL_047,21,NA,23,14.2,339.5,NA,NA,NA,LIST2,Liquidambar styraciflua L.,tower,16N,462714.15,3645981.52,20.2,evergreenForest,462709.1770551861,3645994.820745087
c3bb8d0d-a9f0-47d9-bca4-e9d0d1e4af73,TALL_047.basePlot.cfc,D08,TALL,8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ0FAUnD62NHI=,2017-05-15T17:00:00Z,8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQytZQgKA8EVk=,OK,2017-05-18T17:54:00Z,4.678,2017-05-18T17:54:00Z,2017-05-22T19:58:00Z,4,20248.5,99,70.6,NA,NA,8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ5V3cSdzypJk=,15.81,17.47,0,evergreenForest,WGS84,32.951506,-87.398919,135.8,NEON.DOC.001024vD,41,line launcher,Y,00248,NEON.PLA.D08.TALL.00248,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,27.6,NA,NA,8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ5V3cSdzypJk=,50,0.171,1.238,1.036,0.473,0.164,459.3,61.9,10.5,22.6,21,0,OK,2017-06-06,48,20,4.64,1.04,1.25,0,NEON_ChlandCarotenoids_Methanol,9a4b5d56-f8e7-446f-864f-a5589e0c2b57,TALL_047.basePlot.cfc,D08,TALL,TALL_047,2017-05-15T17:00:00Z,8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQDAjP46ohANY=,8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ/hUjC/ot/aI=,NA,NA,2.33,48.39,20.8,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,-2.6,-28,de0f22fd-02e8-47ae-850a-6badc42c0cc5,vst_TALL_2015,D08,TALL,TALL_047,41,NA,61,27.2,226.4,NA,NA,NA,LITU,Liriodendron tulipifera L.,tower,16N,462714.15,3645981.52,20.2,evergreenForest,462694.45252536895,3645962.76234841
