"uid","namedLocation","date","eventID","domainID","siteID","plotID","subplotID","nestedSubplotID","groupID","taxonID","scientificName","taxonRank","identificationReferences","identificationQualifier","volumePercent","livePercent","deadPercent","canopyArea","meanHeight","remarks","measuredBy","recordedBy","dataQF"
"bf43485c-5e67-4376-b1df-3ec933cbace5","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_10","SALIX","Salix sp.","genus",NA,NA,100,88,12,1,0.22,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"465f84fb-7abf-476d-bb58-578d6c982d12","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_03","SALIX","Salix sp.","genus",NA,NA,5,80,20,13,1.06,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"8c0e3f6b-3d32-4af2-ab2b-ccc9e9d49164","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_08","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,100,80,20,6,0.44,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"2cafd195-2ccb-4904-a216-4d9496ea810d","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_01","SALIX","Salix sp.","genus",NA,NA,100,90,10,1,0.36,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"fa4d9a2d-929d-4041-9667-3a033914ef03","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",NA,"31_04","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,95,88,12,53,1.12,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"97b84192-e1a2-4d71-81d0-aa64bf01fbb4","NIWO_041.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_041","40",NA,"40_01","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,33,95,5,30,1.9,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","BqCb9Tf29qD4ATXS+gERPWj8x6meZ+oR",NA
"91a26a43-50ba-43a1-8d64-2c7a49883ae4","NIWO_041.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_041","40",NA,"40_02","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,100,90,10,10,1.42,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","BqCb9Tf29qD4ATXS+gERPWj8x6meZ+oR",NA
"8bfddb58-ccf5-40da-b730-d84586120293","NIWO_041.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_041","40",NA,"40_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,67,85,15,30,1.9,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","BqCb9Tf29qD4ATXS+gERPWj8x6meZ+oR",NA
"41fc6626-8e1a-4510-86dd-d2afe409fe82","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",NA,"31_04","SALIX","Salix sp.","genus",NA,NA,100,92,8,1,0.2,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"4fefe8a3-aa8c-489e-bc80-d8d8712dfb21","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","41",NA,"41_03","SALIX","Salix sp.","genus",NA,NA,100,50,50,1,0.1,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"f3fb1d80-b1f2-4e94-81ae-a8191ad0f686","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",NA,"31_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,100,80,20,12,1.76,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"0c204772-b56a-44f0-9f3a-37c3b8fb381e","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",NA,"31_05","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,96,90,10,43,1.32,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"1bb2fb5c-c6ed-4c94-a631-94dab820961e","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",NA,"32_01","SALIX","Salix sp.","genus",NA,NA,100,75,25,5,0.66,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"79cd6ccc-ac4d-41fc-9f5c-74b92a37d259","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","41",NA,"41_01","SALIX","Salix sp.","genus",NA,NA,100,90,10,3,0.38,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"3f56d302-14bb-4a30-8ce3-f066879f2a4b","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",NA,"31_02","SALIX","Salix sp.","genus",NA,NA,100,95,5,1,0.22,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"0b41dff0-b208-4c88-a4e8-8c9c9bdf7748","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",NA,"31_05","SALIX","Salix sp.","genus",NA,NA,4,96,4,43,1.32,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"b09b2d48-69ea-4119-902c-d32e39452594","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",NA,"31_03","SALIX","Salix sp.","genus",NA,NA,100,95,5,1,0.14,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"3c7b9cfc-a669-477b-b31c-2ebde6700efb","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","40",NA,"40_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,100,88,12,30,1.8,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"4db8f5e3-2d83-43bd-a2a6-dbf3f579f020","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",NA,"32_06","SALIX","Salix sp.","genus",NA,NA,100,92,8,1,0.3,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"578002af-462e-43d2-8050-a973f7a7f53c","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",NA,"32_02","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,100,98,2,2,0.48,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"6c983ea4-d20f-4bd4-a758-ba2f0e1ebd0f","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",NA,"32_05","SALIX","Salix sp.","genus",NA,NA,100,80,20,2,0.26,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"710f3624-d3d9-44b9-a8eb-109fb5e12b8d","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","41",NA,"41_02","SALIX","Salix sp.","genus",NA,NA,100,90,10,5,0.4,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"d1753040-bae7-462e-9c7b-4b4cda07647a","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",NA,"32_03","SALIX","Salix sp.","genus",NA,NA,100,63,37,4,0.32,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"497eedcc-2a3a-48b0-9f55-6448809a4c67","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",NA,"32_04","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,15,96,4,4,0.46,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"4f668e4b-2197-4f30-95bc-a13ba5172783","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",NA,"32_04","SALIX","Salix sp.","genus",NA,NA,85,90,10,4,0.46,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"37a7b0de-ff86-4f85-9a1f-67b20f0c8d0d","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_06","SALIX","Salix sp.","genus",NA,NA,100,70,30,1,0.46,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"f7e04a59-33ae-49ba-8135-f3e7951b3301","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_03","SALIX","Salix sp.","genus",NA,NA,100,95,5,1,0.18,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"5b517134-104a-4586-95ec-a6ee6754efd1","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_10","SALIX","Salix sp.","genus",NA,NA,100,70,30,1,0.26,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"66d53e20-8dd7-4bf9-a699-ec9ea9f92b2a","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_09","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,40,85,15,4,2.08,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"707ff738-24c8-4a8d-b8e8-e056aba56b57","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",NA,"31_05","SALIX","Salix sp.","genus",NA,NA,100,90,10,4,0.52,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"021f0dde-0e92-4cd6-b642-d8be9cbe1b43","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",NA,"32_05","SALIX","Salix sp.","genus",NA,NA,65,70,30,8,0.6,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"9eb9dc4d-f4cd-4ed0-91b9-6835d1def722","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",NA,"31_01","SALIX","Salix sp.","genus",NA,NA,100,85,15,4,0.42,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"f9db18ec-2947-47a7-a4eb-42c1980da55a","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",NA,"32_04","SALIX","Salix sp.","genus",NA,NA,95,90,10,4,1.02,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"43390007-7668-4ce8-b1ee-df4a979663cf","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_01","SALIX","Salix sp.","genus",NA,NA,100,85,15,5,0.44,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"45736cba-3db7-4f2d-9518-5518381ae5b9","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",NA,"32_03","SALIX","Salix sp.","genus",NA,NA,100,95,5,3,0.62,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"3c2f2082-a648-4787-ae4f-c44c49d1931d","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_05","SALIX","Salix sp.","genus",NA,NA,100,93,7,1,0.48,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"d40a9ef7-b646-49bf-a0bc-46eb1adb2a39","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_07","SALIX","Salix sp.","genus",NA,NA,100,85,15,2,0.46,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"79ebdd3a-84fb-4daa-bf7e-579c95e8aef4","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_11","SALIX","Salix sp.","genus",NA,NA,100,72,28,3,0.32,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"3a8c0a15-fd54-4b42-b052-3725abe6a255","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_02","SALIX","Salix sp.","genus",NA,NA,100,95,5,1,0.22,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"0f67e0e1-df69-4351-b741-0944caa620e4","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",NA,"32_02","SALIX","Salix sp.","genus",NA,NA,100,97,3,1,0.12,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"cdc199f9-c3ad-4ac1-87e0-5fdf883d624a","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_04","SALIX","Salix sp.","genus",NA,NA,100,93,7,1,0.28,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"7a0c2a66-b46c-4319-8699-3c8cf9ff7459","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",NA,"32_01","SALIX","Salix sp.","genus",NA,NA,100,85,15,6,0.46,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"7155bca6-10c6-4994-99c8-0da384a79a60","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_09","SALIX","Salix sp.","genus",NA,NA,100,90,10,1,0.38,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"a3d248d7-61da-472c-89fa-738548d28ec0","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",NA,"32_04","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,5,99,1,4,1.02,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"494bfb18-78f7-4acd-952e-ce24742ebf88","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_02","SALIX","Salix sp.","genus",NA,NA,100,96,4,2,0.5,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"ddec7dce-bf98-4526-b52a-6ac643115522","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",NA,"31_02","SALIX","Salix sp.","genus",NA,NA,100,90,10,1,0.2,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"69471c75-90c1-43a8-9853-1a9e2ed8cd1f","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_08","SALIX","Salix sp.","genus",NA,NA,100,95,5,1,0.1,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"c688d752-2fcf-4526-977e-12852cf3b6c5","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",NA,"32_05","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,35,70,30,8,0.6,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"1e214749-173a-4554-bdcb-9c5c0969ef70","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_03","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,95,90,10,13,1.06,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"91249bf9-cb28-4076-8ed2-f288eac36316","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",NA,"31_04","SALIX","Salix sp.","genus",NA,NA,5,98,2,53,1.12,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"b9589200-833c-407d-910d-63d33523bdc3","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",NA,"41_09","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,60,90,10,4,2.08,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"8fc7bbfa-805c-42d1-ae14-f60c6f0ae301","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_04","SALIX","Salix sp.","genus",NA,NA,100,75,25,1,0.44,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"e3477c42-1575-440f-9490-f4b0c8406157","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",NA,"31_06","SALIX","Salix sp.","genus",NA,NA,100,97,3,1,0.36,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"ea56a561-c681-4336-8303-c3d4e0a04c77","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",NA,"31_03","SALIX","Salix sp.","genus",NA,NA,100,90,10,4,0.3,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"ee7c652f-e5a1-4a6f-9b4a-6fd48b00c190","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_06","SALIX","Salix sp.","genus",NA,NA,100,85,15,2,0.32,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"7a3e5ad8-cb34-4088-97ef-103885cdcef9","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",NA,"40_05","SALIX","Salix sp.","genus",NA,NA,100,80,20,2,0.5,NA,"Xlq171H9ZZZ5J3ckp1BdAB0lm0ecD5Q+","hh6ebSg6u9QT5P7fcmrL3lHK7HHR+RXo",NA
"3ea55bcb-5608-44c9-a051-c803e3b3936a","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","32",NA,"32_02","SALIX","Salix sp.","genus",NA,NA,100,94,6,3,0.22,NA,"AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"9325f96e-8a7a-43e7-b830-245415c6d437","NIWO_024.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_024","31",NA,"31_01","SALIX","Salix sp.","genus",NA,NA,100,100,0,7,0.36,NA,"AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"5896c4bd-3b12-418f-8fdc-3c4e9ea9d4cc","NIWO_018.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_018","32",NA,"32_03","SALIX","Salix sp.","genus",NA,NA,100,90,10,3,0.28,NA,"AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"1adfc7c3-1e22-4889-a36c-19301c5d7b7e","NIWO_018.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_018","32",NA,"32_02","SALIX","Salix sp.","genus",NA,NA,100,98,2,2,0.22,NA,"AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"14cecd37-95fc-414a-af51-32cb128081bb","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","40",NA,"40_02","SALIX","Salix sp.","genus",NA,NA,100,65,35,2,0.4,NA,"AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"9571ed6a-2ee0-4df3-8e63-4dc3f11144d1","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","40",NA,"40_01","SALIX","Salix sp.","genus",NA,NA,100,96,4,4,0.3,NA,"AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"8a810872-8883-4d53-b261-e69f95e7b1a7","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","32",NA,"32_01","SALIX","Salix sp.","genus",NA,NA,100,90,10,1,0.24,NA,"AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"7a033f39-727f-4b96-ae98-781c42ef4d27","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","41",NA,"41_01","SALIX","Salix sp.","genus",NA,NA,100,85,15,8,0.44,NA,"AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"849fd331-9f44-421e-b3fb-4a6c199f911d","NIWO_018.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_018","32",NA,"32_01","SALIX","Salix sp.","genus",NA,NA,100,95,5,7,0.5,NA,"AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"2d26bb1b-f071-4a65-b0a0-777b9a9636b8","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","41",NA,"41_01","SALIX","Salix sp.","genus",NA,NA,100,70,30,4,0.36,NA,"3tzZQmce7x7JA3blggu8feRPxyCUaTbS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"d31cd3c4-6eea-473c-8b2c-2e9bb79f5f57","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","41",NA,"41_02","SALIX","Salix sp.","genus",NA,NA,100,90,10,6,0.3,NA,"3tzZQmce7x7JA3blggu8feRPxyCUaTbS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"9da58f96-3390-4a6b-b412-beb8d07ffb2d","NIWO_047.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_047","40",NA,"40_01","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,59,98,2,60,1.02,NA,"3tzZQmce7x7JA3blggu8feRPxyCUaTbS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"b6e1db0a-c5d5-4967-ae29-3e4fde06877d","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","32",NA,"32_01","SALIX","Salix sp.","genus",NA,NA,100,98,2,5,0.42,NA,"3tzZQmce7x7JA3blggu8feRPxyCUaTbS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
"f41b73e9-aee2-4bd3-91e0-79276cba9a2d","NIWO_047.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_047","40",NA,"40_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",NA,NA,40,98,2,60,1.02,NA,"3tzZQmce7x7JA3blggu8feRPxyCUaTbS","AQUJlCeoJAbjcY7IGyeAch5c1tseHCcg",NA
